date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-01-31,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6766.590502566797,0.25,0.02,-0.05992116502115386,0.07992116502115386,0.08,IM2402,6748.8168264622545,0.043835616438356165,200.0,0.0,False,False,True,False
2024-02-01,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6774.672116480379,0.25,0.02,-0.05992608815920094,0.07992608815920094,0.08,IM2402,6757.988023391261,0.0410958904109589,200.0,0.0,False,False,True,False
2024-02-02,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6782.704686308863,0.25,0.02,-0.05993101183668469,0.07993101183668469,0.08,IM2402,6767.113122013633,0.038356164383561646,200.0,0.0,False,False,True,False
2024-02-05,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6790.678533431241,0.25,0.02,-0.05994578610644996,0.07994578610644996,0.08,IM2402,6778.41059317998,0.030136986301369864,200.0,0.0,False,False,True,False
2024-02-06,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6798.584049982792,0.25,0.02,-0.05995071194236105,0.07995071194236104,0.08,IM2402,6787.417475900697,0.0273972602739726,200.0,0.0,False,False,True,False
2024-02-07,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6806.411710431814,0.25,0.02,-0.059955638318049266,0.07995563831804926,0.08,IM2402,6796.349395832391,0.024657534246575342,200.0,0.0,False,False,True,False
2024-02-08,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6814.15208305714,0.25,0.02,-0.059960565233573314,0.07996056523357331,0.08,IM2402,6805.196895977959,0.021917808219178082,200.0,0.0,False,False,True,False
2024-02-19,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6821.7958413126335,0.25,0.02,-0.059876881042616244,0.07987688104261624,0.08,IM2403,6793.818590758709,0.0684931506849315,200.0,0.0,False,False,True,False
2024-02-20,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6829.333775064952,0.25,0.02,-0.05988179932868512,0.07988179932868512,0.08,IM2403,6802.443728292324,0.06575342465753424,200.0,0.0,False,False,True,False
2024-02-21,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6836.756801691032,0.25,0.02,-0.05988671815359845,0.07988671815359845,0.08,IM2403,6810.95704460513,0.06301369863013699,200.0,0.0,False,False,True,False
2024-02-22,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6844.055977021949,0.25,0.02,-0.0598916375174181,0.0798916375174181,0.08,IM2403,6819.349571997445,0.06027397260273973,200.0,0.0,False,False,True,False
2024-02-23,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6851.222506119944,0.25,0.02,-0.05989655742021423,0.07989655742021423,0.08,IM2403,6827.612485607709,0.057534246575342465,200.0,0.0,False,False,True,False
2024-02-26,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6858.247753875637,0.25,0.02,-0.05991132036312219,0.07991132036312219,0.08,IM2403,6837.984849191752,0.049315068493150684,200.0,0.0,False,False,True,False
2024-02-27,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6865.123255412658,0.25,0.02,-0.05991624242248329,0.0799162424224833,0.08,IM2403,6845.965308516943,0.04657534246575343,200.0,0.0,False,False,True,False
2024-02-28,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6871.840726287172,0.25,0.02,-0.05992116502115516,0.07992116502115516,0.08,IM2403,6853.790591398013,0.043835616438356165,200.0,0.0,False,False,True,False
2024-02-29,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6878.392072469983,0.25,0.02,-0.0599260881591996,0.0799260881591996,0.08,IM2403,6861.4525465907345,0.0410958904109589,200.0,0.0,False,False,True,False
2024-03-01,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6884.769400099205,0.25,0.02,-0.0599310118366832,0.0799310118366832,0.08,IM2403,6868.943217223198,0.038356164383561646,200.0,0.0,False,False,True,False
2024-03-04,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6890.96502499176,0.25,0.02,-0.059945786106448753,0.07994578610644876,0.08,IM2403,6878.515908635577,0.030136986301369864,200.0,0.0,False,False,True,False
2024-03-05,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6896.971481902213,0.25,0.02,-0.05995071194236312,0.07995071194236313,0.08,IM2403,6885.6433079135495,0.0273972602739726,200.0,0.0,False,False,True,False
2024-03-06,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6902.781533517816,0.25,0.02,-0.0599556383180467,0.0799556383180467,0.08,IM2403,6892.576749799709,0.024657534246575342,200.0,0.0,False,False,True,False
2024-03-07,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6908.388179178899,0.25,0.02,-0.05996056523357236,0.07996056523357237,0.08,IM2403,6899.309146629277,0.021917808219178082,200.0,0.0,False,False,True,False
2024-03-08,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6913.78466331413,0.25,0.02,-0.05996549268900504,0.07996549268900505,0.08,IM2403,6905.833650914762,0.019178082191780823,200.0,0.0,False,False,True,False
2024-03-11,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6918.964483580442,0.25,0.02,-0.05980808157892913,0.07980808157892913,0.08,IM2404,6874.749169337286,0.10684931506849316,200.0,0.0,False,False,True,False
2024-03-12,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6923.92139869786,0.25,0.02,-0.05981299232817304,0.07981299232817304,0.08,IM2404,6880.80540586212,0.10410958904109589,200.0,0.0,False,False,True,False
2024-03-13,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6928.649435969744,0.25,0.02,-0.05981790361533012,0.07981790361533012,0.08,IM2404,6886.635957850911,0.10136986301369863,200.0,0.0,False,False,True,False
2024-03-14,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6933.142898479442,0.25,0.02,-0.0598228154404672,0.0798228154404672,0.08,IM2404,6892.235050234586,0.09863013698630137,200.0,0.0,False,False,True,False
